gene,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
CPNE2,-0.005476171887511195,-0.012388263551334475,-0.0031255299718309913,-0.0067975274392142624,-0.0040153302919694305,0.017926401629604335,-0.05784351059566176,0.020679890405021932,-0.03801754683660053,-0.009889678904916455
TMEM116,-0.007138195018452549,-0.0045403518260864004,-0.01300501454611298,-0.0033295699050811924,-0.009348469293253498,0.0017800279774992812,0.002402110486982494,0.0048228623590613594,0.03363665433974428,0.016702986512837196
TRIP12,-2.497311289709792e-4,-0.005029027236211837,3.8946491933499416e-4,0.0038663663500314743,-0.0055258882047053955,-0.0028942218078614524,1.777379387114785e-4,-0.013533335765087497,-0.004520228035012557,0.0026719024125036834
YTHDF2,-0.010915003941223633,-0.013834116029627114,0.01197395273472131,0.007269460379304153,-0.019665842164361312,0.020512502139674045,0.01568256736452381,0.008659187956116768,0.018266046425316672,0.009195296852990876
TOP1MT,-0.007962263322896452,0.011600632045490368,0.003930576812855447,-0.001392745929607347,-0.01224844168651331,0.013704287927579035,0.031145912842893315,-0.013402330333662471,-0.0016559128433021875,0.008208636927947046
GMPR2,0.007990273602561446,-0.00800977029760652,0.003535822380979596,0.005245370745827845,-0.02209071470420802,0.013573253306224609,-0.007023602484933107,0.01569711690523775,0.01823332017571291,0.009875304782448614
RAB34,0.030930670539158447,0.004679061304170168,0.001506187945746157,-0.011381294670900793,0.00699037741726322,0.03746983701857815,0.001125141440279307,-0.01665118429732868,0.009189596788055268,0.003668938741248599
P2RX5,-0.010437793491200763,0.05771212575439182,0.04949325680964168,0.06391782079700653,0.007821437769519508,0.010847868488735576,-0.022274217525046717,0.030037135942961257,-0.018298065110391726,0.021143885369257535
LSM6,0.016272401952784937,-0.012607329483863255,0.007524143878504316,-0.007175112378664908,-0.03327363097171861,-0.02017002077673433,0.011678942062251623,0.009825321159565522,-0.0029688180398326713,0.009043213431338333
GBP1,0.0018627984551503707,-0.025027011906567656,0.002510405111732597,-0.006127026589089031,-0.03595808227566058,0.004004563519525759,0.0029189771164614725,0.029087182869214575,0.0190341102572035,-0.14006617526118514
NFATC1,-0.0018518708503093126,0.006552694262157333,0.012879292170044031,0.02084321826310732,-0.021532871081450685,-0.006979566859965716,0.00397039545243789,0.05298852565727879,0.0030032916167651706,-0.020088670436539915
PEX26,1.4843464430711078e-4,3.9178084916919215e-4,-0.0014229063064258533,0.0016078552809947583,-0.01629741715078264,0.004903253580980216,-0.007431211624337481,0.007747842306915832,0.002773107185829009,-0.013570279960241597
HMG20A,-0.00248500074042645,0.005738734611567911,0.0048344471814448856,9.236611136218591e-5,-0.006021775042742649,0.002203037059476621,0.007656758376202554,0.010617081675938816,-0.0042042990174957886,-0.012507368551487708
C16orf52,-0.0014570014935734584,-0.004400002649804813,-0.0010554518065917643,-0.004126554056782345,-0.0020632331491614187,0.003521152467281016,0.00863714363078067,0.0019250131034979241,0.0193986838856292,-0.00914778020812274
PACRGL,0.0013389117845021533,0.004529741624050669,0.0038600081758042417,0.0031345179318740977,-0.003836374559940614,3.8918736122948414e-4,0.00653851594455674,-0.006970828895195041,-1.844463682364838e-5,-0.009921278860910312
ARG2,0.003975534162532678,-9.430346787393344e-4,-0.026051643115693978,0.024008763795839518,-0.012622535765322978,-0.008683156286426815,0.0016619826552167582,0.007802908254426756,0.03345348047497884,0.01962080976532604
PCP2,1.341317992832543e-4,0.0054910295228587196,-0.04621608900131336,0.03966351453339692,-0.00924967437781004,0.005241547781469754,0.017020701847427815,0.014873966630155779,0.034636613606810765,6.849256215997523e-4
ANKEF1,-0.0036355196378653185,5.024275887050569e-4,-0.0011870396154454624,-0.0038523288797468924,-0.004764960543071252,-0.0018788641831466936,0.0014176329968934767,0.006146869325759766,-5.764266156162308e-4,0.007623535427288858
ATG7,0.009621271784479229,2.726685868604355e-4,0.004265747888423153,-0.003337214704131985,-0.0036981634458437503,0.00547990127206319,-0.027046375309670093,0.0017056551717432025,0.005524339238685457,-0.0016540056795659572
SIGLEC14,0.020797443087073725,9.929693653798453e-4,-8.329294274173419e-4,0.004509880723428401,-0.012950685190818143,-0.0033030844026834456,0.0029007118487745444,0.0035332417138309678,0.035522764458458506,0.004409442078421473
ZFYVE28,-0.004962217427157855,-0.009442626588040978,-0.00296462440771592,-0.00928200135386174,0.0032813488177623946,0.015729000010668404,0.00994489378033181,-6.231828925576645e-4,0.024567462583534927,0.01661906990957336
LRRC8C,-0.004683119906337406,-0.0026692314275902117,-0.004867998289154941,-0.013918651246347096,-0.013873610845369103,0.01716501627341962,0.003940962298952036,-0.021751989639366684,0.009869719576458493,-0.004046215253472578
TMEM9B,0.005246131974601461,-0.020826798560783327,0.009455239495402584,0.025324421887695108,-0.024498652191260198,0.009776373087452729,0.006341486259989423,0.009355009149620664,-0.006893566008819964,0.04428174640932087
CDT1,2.1120827937417524e-4,-0.00554294910863321,0.0024640327946239926,0.004912068277260955,-0.005549141592154131,0.01840596138101979,0.004019353575184788,-0.008082924657194374,-0.022766161431535047,9.531337146709921e-4
RP11-367G6.3,-0.0014555022737940055,0.00103852095548018,-0.09151907867658539,0.06255754305609346,-0.010545738277917728,0.013482868548066325,-0.01807347500402494,0.016718973563531594,0.015367518999171636,5.233806930931482e-4
RGMB,-0.005525728103790813,0.00660044169206645,-7.431470444868171e-4,-0.004792558457275541,-0.005954149564463237,-0.0013202187447500723,0.026507629886418548,0.012855004037688867,-0.005869735272930433,0.017032051687374386
DHRS4L2,0.027304922080166452,-0.0032255605969780383,0.003174262426212258,-0.009796406003561383,0.0056410558147488915,0.024262110201967474,0.004747902087174607,-0.0012157480229956458,-0.007683176566506868,-0.025726767728973133
AP003733.1,0.0215947141405005,8.922125647370615e-4,-8.529785186025124e-4,-0.010068995889602087,-0.003764691989987134,0.010320687270026652,0.0021490864732348915,0.022709697597244574,0.021401646366340392,-0.01119232223678462
SLC31A2,0.06395224046621037,-0.010011293693768282,0.0030565005453919896,0.0032844713521280678,-0.0410416973887598,-0.04907087110951436,0.011090653094233729,-0.01803632281436803,0.014848908091402532,-0.009311083868859973
LPIN1,-0.012502180860521628,-0.011230919230649668,0.0013474672608170277,-0.0069411996229926595,-0.014220163978082085,0.017675311492105515,-0.01484374090192813,-0.0013586390220534567,0.01659207536662848,0.005075531134089557
ARHGDIA,0.012565233880678569,-0.02483416681035165,0.011513469655955344,0.010408367804325391,-0.035428446012209534,0.00912048268573628,-0.031792469324859365,0.03028367855362971,-0.004618504282845168,0.032327367017875974
RIT1,0.00920871293793343,-0.009141869221796453,-0.0035935479467909086,0.005830693732665812,0.003374571622857508,-0.006531628210537683,-0.01225598429876878,0.013839577397933112,-0.019699444488277453,-0.014563501568359883
AKAP8,0.0026009026449925173,-0.0010564563462331937,0.0065762781096132894,0.0017361298974498103,-0.020810794872765794,0.0226103079944841,-0.004023746984897876,0.0016055186504243073,0.009856740914419267,-0.017884234034668628
HAVCR2,0.012331809793872182,-0.06478333108325403,0.019621752547107026,0.04449932907343869,0.04266800919166002,0.0021990966362393006,0.08488128474179671,-0.01627593986623849,0.001383467256323179,0.0195397944619296
ANAPC4,-2.819666638428195e-4,-0.007747054667852305,0.006201705216583357,0.0037650380149809766,-0.010677503451186702,0.002323869137684985,-0.019642883135912958,0.002696046683672772,-0.016351415776203596,0.021302113500911216
CDK16,0.005898867936288476,-0.0018420774533547209,0.006931754243973126,0.015023339723046904,-0.009576806729497178,-0.008729916635931975,0.020438448855694225,0.008149030079913374,0.010640732953692989,0.03310429276302272
B4GALT4,-0.0027546414559462638,-0.013017441009868867,0.006198096611473408,0.012706582144777583,0.0016204693746250162,0.011134706748681928,0.03418669392034022,-0.014382121774841137,0.027877042740515903,-0.01913752026463639
BLOC1S1,0.040611932050314666,-0.012567715350340703,0.017023054533982097,0.00986354151026108,-0.02205112123587618,-0.023667485667760117,-0.013406636633012736,-0.007032539998809599,-0.024876239594197144,0.013413559983556868
C15orf48,0.008939960263268123,-0.002349721881677385,0.006059780329965646,0.0044500928530678534,-0.009155168825410481,0.013827052500164803,0.004275441368384219,-0.04780478847977057,0.014595081478597373,-0.011772987335006917
EGFL7,0.004107605176098097,2.57720837630451e-4,-0.027080911572637034,0.025721664242325994,-0.014814408520768083,-9.820899275717406e-4,0.021716423096137204,-0.016736687513809363,0.023397859315783445,0.005458781427057259
RP5-1028K7.2,-0.0077861009814200015,-0.00918482978623707,0.016326389959839496,0.02103200801834855,-0.0053752393927633,0.021473829005341272,-0.024998417733755683,0.04669019688669164,-0.05911932002984486,-0.028600365216185895
OBSCN,-0.0024521322854903086,-0.0011866584415434213,6.746355313320223e-4,-0.002051823905061567,-0.0043913110152504825,-0.0069411282999602905,0.012463051978229563,-0.0033466099688698493,-0.0019599010541409764,0.00847453405735132
DHRS4,0.009275277959218021,-0.004344468991050657,8.613105801163751e-4,0.0041434985564239545,-5.196274487702056e-4,0.017301536611085962,0.015923562587611267,-0.014665023653977724,-0.040493162001179084,0.006731605468799914
HOPX,-0.02672771620084895,-0.09486583298507706,0.026979715166464354,0.04068196140889693,0.05960465963790857,0.013174492385170048,-0.04764009069164713,0.026722934448434814,0.09976942930064073,0.05894262795150709
NFAT5,-6.538113882690556e-4,-0.005852565193656071,0.00625994590810408,0.0058627815111509255,-0.01382986527155325,0.004139382230875128,-0.016207933367622433,-0.010454245818891855,-0.007001061785183853,-0.006777910622179177
TMEM104,0.005087256114393953,-0.007878513699068656,-0.012366617192137207,0.011192890716124265,7.054813047002194e-4,0.007655118839070217,0.009909766964539678,0.003939484554808292,0.026881493189941482,0.018837410499210824
PLD6,-0.007297024095787516,0.011280279538230686,0.003477589826426075,9.337677550841663e-4,-0.0050697014494626,0.004354720856399454,0.003575852246825899,-0.004974701443606485,0.008473233534041828,0.01239233393764282
SPIN1,-0.00301682808841974,0.0022766142155433836,0.006269419857845928,0.007072401598794361,0.005780966780505133,-0.002219900141699952,0.002601048225925618,-0.0061749286092855635,0.0055827841786388645,-0.002022146734400721
TMEM62,0.004620869368487731,-0.016083350765667394,0.005466553181910857,0.004865434146585003,-0.0024602761321027003,0.008086454484069368,-0.006945906658117562,-0.010793612790485973,0.007184970303185097,0.006475578718863703
RCL1,-0.00742545687737879,-0.01272053819272944,8.892864722360754e-4,-0.0018460730581220852,-0.004108598989556197,0.0029340341978242334,0.006481427505023499,0.01582703490856158,-0.0033489393699976983,-0.03973653182438055
MRPS33,-0.005092784231527224,-0.006024145639057396,0.0019603106512745302,-0.008361909692375078,-0.02415363698326621,9.714943016333089e-4,0.024622972816565628,0.003627147046111209,-0.003940431681499573,0.015239582187462292
TARSL2,-0.011405243981339947,-0.0043607110808283125,0.0034102033839324294,-8.317795284389849e-4,-0.009229138240961892,0.001621067916930076,-0.01928176876415207,0.01387163156891098,-0.025467952646415496,-0.00414021951636704
PPA2,-0.00321466719296373,-0.018037827545539283,0.0015791571842774929,0.003882982581787765,-0.02705707548191404,0.01919365504119234,0.02338751566641191,-0.012718853383501072,-0.005881751801979024,-0.007962403662833972
ZNF3,-0.001635111949262383,-0.005669359844378247,0.0035104163395936003,-0.0011245947145670288,-0.0020084604788764052,0.0020690380782719463,0.002597943906576456,0.01900961249280706,0.011883137607839976,0.007830326449746511
RNF26,-0.0019121087984878555,0.0066648208851284325,0.0070469211937357985,0.0029808754288866137,-0.0026920801630983264,0.004753385880807779,0.015228135427444526,0.016579359665164852,0.025774924734824168,-0.04281638872612173
RP11-138A9.2,-0.0028647449504522384,-0.0012932428378295507,-0.004486003032763356,-0.009546346135586145,-0.005462218479054631,-0.0033122870963339136,0.00828008059914904,-0.006473446731398135,0.0032148630024894102,-0.014458558969294596
ATP6V0E1,0.0157170162003078,-0.0223147871203921,0.012975645496097992,0.015477482952457143,-0.024095919527399146,-2.475938714557341e-4,-0.02349199854924124,0.030817210870553256,-0.042704708499932,0.02083169276344716
ERV3-1,-0.007677055175720827,-0.0011019149008086925,-0.008500733216197862,0.0223914734622988,-4.0321191826829956e-4,0.0015109505279975739,0.007064578499759948,0.01617898357820669,0.04439319211232629,-0.01017627883938081
CYB561,-0.0024014797670822846,-0.01595319887934884,-0.004483071483058495,-0.009965977178140156,-0.021067913305534685,-0.0042780523626698725,-0.029464086038375782,0.010357414222142513,0.0419045101312818,-0.007175395932353625
URB2,-0.0016418473878859507,4.283921893615232e-4,-5.839253074398033e-4,-0.001961992416799266,-0.0038717964449794936,-0.0012562477202894158,0.005589039376565491,-0.003777335650704756,-0.002563716312472011,0.0038569060790130645
RHEBL1,-0.0026955796846492913,-0.017394591332126317,0.01057585408926307,0.013476137563216013,0.0066500232852013536,-0.013134997012563975,-0.0012767457500357851,0.006150762616080937,0.025475813174178477,0.01996976014120991
ZNF528,-0.005183642533418093,-6.485211255996117e-4,0.002552955670220845,-0.0013938406957065075,-0.007904122867711248,0.006726129031481604,-0.0014933196957332459,0.033540421438868685,0.003970188639080383,-0.010894948382216519
BANP,0.002662597753190042,-4.841869186505747e-4,0.00818339932888682,0.003596882878471342,-0.00922802895033485,0.014241538201696657,-0.011898697740911329,-0.01737337732107971,-0.0016680087047925606,0.025057248904756777
ZNF394,-5.392812963494921e-4,-0.01074660208884612,0.004280829859121478,-0.005315533746124118,-0.016402966088848368,0.014121660015073425,-2.917819740976713e-4,0.011811560942020799,-0.019980902768695075,0.0045040665809738915
NDUFS1,0.0020828037645612783,-0.01277647624688645,-0.004056865238680714,0.004119189675798385,-0.010710754959416006,0.014157077758198295,0.02230849939423917,0.01577424069514,-0.0025271988300981495,0.0037055326049474837
POLR3E,-0.007423799414936321,0.004466440522822567,0.0060161538005936415,0.0027993154095386384,-0.021620612674837465,0.00666500266771965,-0.009946742641013624,0.010100308126073185,-0.005678747539050373,-4.8305424964532824e-4
HELQ,0.005407359883640966,6.13665757119281e-4,0.009187147553851737,0.004167589227336397,-0.01588187782718119,-0.013168495494364078,-0.01244321283424178,0.023098939187366826,-0.008689162634203412,0.01550000335770677
DIS3,-0.002598231862944525,-0.004655146038194112,0.005699379198557443,0.005012534136133541,-0.0023032806192679455,0.011363011945982621,0.0018904241121368629,-0.004629861559206067,0.010524653272902959,0.019619253407550295
NDUFA2,0.021414176651421642,-0.01687163843601045,0.007264013359224739,-8.501017061379149e-4,-0.01172932201844215,0.010274169486611601,-0.014144718181666953,0.005557255257642338,-0.028515690369587735,0.006164002690619893
DIDO1,-0.008804472890167664,-0.003263213814052049,0.0076131781345718085,0.005608674773720787,0.005385799953416645,2.755143947320395e-4,-0.012632918539957957,-0.009062645827728132,0.02263819990942961,0.009154350321607614
ATXN7L3B,0.0012316503254512568,8.82817315467789e-4,0.004378113517099268,-0.0023936465658504218,-0.01627686613430816,0.0067510558505298164,-0.003639451245282386,0.02734543392576329,-6.430249684986222e-4,0.021242661578440833
